"","Kingdom","Phylum","Class","Order","Family","Genus","Species","Abundance","Prevalence","Total_Abundance","Percentage"
"540","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon","Xylodon_crustosus",7,1,1815106,0.000385652408178916
"541","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon","Xylodon_novozelandicus",74,5,1815106,0.00407689688646283
"542","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae","Hysterangium","Hysterangium_crassirhachis",137,10,1815106,0.00754776856007308
"543","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae","Hysterangium","Hysterangium_nephriticum",6,1,1815106,0.0003305592070105
"544","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Cinereomyces","Cinereomyces_lindbladii",33,3,1815106,0.00181807563855775
"545","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Jahnoporus","Jahnoporus_hirtus",11,2,1815106,0.000606025212852583
"546","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Obba","Obba_thailandica",62,2,1815106,0.00341577847244183
"547","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Postia","Postia_ptychogaster",13,2,1815106,0.000716211615189416
"548","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Postia","Postia_sericeomollis",28,5,1815106,0.00154260963271567
"549","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Spongiporus","Spongiporus_gloeoporus",117,2,1815106,0.00644590453670474
"550","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma_applanatum",1721,43,1815106,0.094815399210845
"551","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma_australe",4354,68,1815106,0.239875797887286
"552","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae","Hyphoderma","Hyphoderma_obtusiforme",19,1,1815106,0.00104677082219992
"553","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia","Ceriporia_lacerata",51,1,1815106,0.00280975325958925
"554","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia","Ceriporia_reticulata",1726,7,1815106,0.0950908652166871
"555","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae","Physisporinus","Physisporinus_eminens",5,1,1815106,0.000275466005842083
"556","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Bjerkandera","Bjerkandera_adusta",192,3,1815106,0.010577894624336
"557","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Phaeophlebiopsis","Phaeophlebiopsis_peniophoroides",69,1,1815106,0.00380143088062075
"558","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Abortiporus","Abortiporus_biennis",517,2,1815106,0.0284831850040714
"559","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium","Hypochnicium_cremicolor",3141,12,1815106,0.173047744869997
"560","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium","Hypochnicium_geogenium",9,1,1815106,0.00049583881051575
"561","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium","Hypochnicium_subrigescens",7173,10,1815106,0.395183531981052
"562","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Cyanosporus","Cyanosporus_simulans",9,1,1815106,0.00049583881051575
"563","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Picipes","Picipes_submelanopus",24,1,1815106,0.001322236828042
"564","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Polyporus","Polyporus_tubaeformis",7,1,1815106,0.000385652408178916
"565","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporales_fam_Incertae_sedis","Fuscopostia","Fuscopostia_fragilis",9,1,1815106,0.00049583881051575
"566","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum","Steccherinum_bourdotii",58,8,1815106,0.00319540566776816
"567","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum","Steccherinum_ochraceum",38,2,1815106,0.00209354164439983
"568","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Albatrellus","Albatrellus_caeruleoporus",6,1,1815106,0.0003305592070105
"569","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucogaster","Leucogaster_citrinus",267,14,1815106,0.0147098847119672
"570","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucogaster","Leucogaster_rubescens",213,2,1815106,0.0117348518488727
"571","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucophleps","Leucophleps_spinispora",930,9,1815106,0.0512366770866274
"572","Fungi","Basidiomycota","Agaricomycetes","Russulales","Auriscalpiaceae","Gloeodontia","Gloeodontia_subasperispora",25,3,1815106,0.00137733002921042
"573","Fungi","Basidiomycota","Agaricomycetes","Russulales","Bondarzewiaceae","Bondarzewia","Bondarzewia_occidentalis",37,2,1815106,0.00203844844323141
"574","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Scytinostroma","Scytinostroma_ochroleucum",104,8,1815106,0.00572969292151533
"575","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Vararia","Vararia_mediospora",14,1,1815106,0.000771304816357833
"576","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","Peniophora_incarnata",13,1,1815106,0.000716211615189416
"577","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_brunneohepaticus",1932,1,1815106,0.106440064657381
"578","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_chrysorrheus",161,5,1815106,0.00887000538811508
"579","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_luculentus",1599,1,1815106,0.0880940286682982
"580","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_rubidus",46641,44,1815106,2.56960199569612
"581","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_silviae",3030,4,1815106,0.166932399540302
"582","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_substriatus",52,1,1815106,0.00286484646075766
"583","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_adusta",79513,8,1815106,4.38062570450431
"584","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_brevipes",16,1,1815106,0.000881491218694666
"585","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_candidissima",1591,6,1815106,0.0876532830589508
"586","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cerolens",8182,12,1815106,0.450772571959985
"587","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cremicolor",10660,1,1815106,0.587293524455321
"588","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cremoricolor",8260,11,1815106,0.455069841651121
"589","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_crenulata",14590,34,1815106,0.803809805047198
"590","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_delica",214,1,1815106,0.0117899450500412
"591","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_foetens",41241,34,1815106,2.27209870938667
"592","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_foetentula",56,1,1815106,0.00308521926543133
"593","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_grata",40775,5,1815106,2.24642527764219
"594","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_laeta",1896,1,1815106,0.104456709415318
"595","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_minor",2918,19,1815106,0.16076196100944
"596","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_mordax",2513,5,1815106,0.138449214536231
"597","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_murrillii",3440,3,1815106,0.189520612019353
"598","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_nigricans",74822,12,1815106,4.12218349782327
"599","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_obscurozelleri",8893,8,1815106,0.489943837990729
"600","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_romellii",1436,6,1815106,0.0791138368778463
"601","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_shanglaensis",29901,9,1815106,1.64734180813682
"602","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_sphagnophila",35846,16,1815106,1.97487088908306
"603","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_subdensifolia",3092,3,1815106,0.170348178012744
"604","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_versicolor",41,1,1815106,0.00225882124790508
"605","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_vesca",10787,4,1815106,0.59429036100371
"606","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_xerampelina",893,2,1815106,0.049198228643396
"607","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Aleurodiscus","Aleurodiscus_grantii",28,4,1815106,0.00154260963271567
"608","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina_confusa",769,6,1815106,0.0423666716985124
"609","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina_dimitica",2795,9,1815106,0.153985497265724
"610","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina_incrustans",197,2,1815106,0.0108533606301781
"611","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_australiana",9,1,1815106,0.00049583881051575
"612","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_herbamans",420,4,1815106,0.023139144490735
"613","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_occidentalis",50,2,1815106,0.00275466005842083
"614","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae","Hydnellum","Hydnellum_fuligineoviolaceum",11,1,1815106,0.000606025212852583
"615","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae","Phellodon","Phellodon_secretus",23,1,1815106,0.00126714362687358
"616","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae","Phellodon","Phellodon_yunnanensis",85,2,1815106,0.00468292209931541
"617","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Amaurodon","Amaurodon_mustialaensis",46,2,1815106,0.00253428725374716
"618","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Polyozellus","Polyozellus_atrofuscus",21,1,1815106,0.00115695722453675
"619","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Polyozellus","Polyozellus_rotundisporus",1370,1,1815106,0.0754776856007308
"620","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Polyozellus","Polyozellus_sciastrus",24,1,1815106,0.001322236828042
"621","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Polyozellus","Polyozellus_tristis",224,2,1815106,0.0123408770617253
"622","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Thelephora_atra",238,4,1815106,0.0131121818780832
"623","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Thelephora_terrestris",253,1,1815106,0.0139385798956094
"624","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_atroarenicolor",61,2,1815106,0.00336068527127341
"625","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_badia",7126,28,1815106,0.392594151526137
"626","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_bryophila",142,10,1815106,0.00782323456591516
"627","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_cinerascens",51,2,1815106,0.00280975325958925
"628","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_coerulea",1525,6,1815106,0.0840171317818353
"629","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_coffeae",47,1,1815106,0.00258938045491558
"630","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_ellisii",215,4,1815106,0.0118450382512096
"631","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_farinosa",8,1,1815106,0.000440745609347333
"632","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_galzinii",2204,7,1815106,0.12142541537519
"633","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_globospora",54,2,1815106,0.0029750328630945
"634","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_lapida",56,6,1815106,0.00308521926543133
"635","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_lateritia",290,3,1815106,0.0159770283388408
"636","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_longisterigmata",93,2,1815106,0.00512366770866274
"637","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_pallidocastanea",77,2,1815106,0.00424217648996808
"638","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_stuposa",703,5,1815106,0.0387305204213969
"639","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_sublilacina",3810,35,1815106,0.209905096451667
"640","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_tenuirhizomorpha",63,2,1815106,0.00347087167361025
"641","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_terrestris",1611,6,1815106,0.0887551470823192
"642","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_viridibasidia",18,1,1815106,0.000991677621031499
"643","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_caucasica",9,1,1815106,0.00049583881051575
"644","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_hymenocystis",6,1,1815106,0.0003305592070105
"645","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_invisitata",414,10,1815106,0.0228085852837245
"646","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_microspora",24,2,1815106,0.001322236828042
"647","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_stellulata",4096,3,1815106,0.225661751985834
"648","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_stevensonii",77,3,1815106,0.00424217648996808
"649","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_verruculosa",74,6,1815106,0.00407689688646283
"650","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Agaricostilbaceae","Pseudobensingtonia","Pseudobensingtonia_fusiformis",13,1,1815106,0.000716211615189416
"651","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Cystobasidiopsis","Cystobasidiopsis_nirenbergiae",7,1,1815106,0.000385652408178916
"652","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces","Kurtzmanomyces_tardus",20,2,1815106,0.00110186402336833
"653","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_compressa",13,2,1815106,0.000716211615189416
"654","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_exigua",363,9,1815106,0.0199988320241352
"655","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_farinacea",28,1,1815106,0.00154260963271567
"656","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_insularis",6,1,1815106,0.0003305592070105
"657","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium","Cystobasidium_benthicum",54,3,1815106,0.0029750328630945
"658","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium","Cystobasidium_pinicola",74,3,1815106,0.00407689688646283
"659","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium","Cystobasidium_slooffiae",10,1,1815106,0.000550932011684166
"660","Fungi","Basidiomycota","Cystobasidiomycetes","Naohideales","Naohideaceae","Naohidea","Naohidea_sebacea",34,2,1815106,0.00187316883972616
"661","Fungi","Basidiomycota","Exobasidiomycetes","Exobasidiales","Exobasidiaceae","Exobasidium","Exobasidium_woronichinii",8,1,1815106,0.000440745609347333
"662","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Basidioascus","Basidioascus_magus",7558,63,1815106,0.416394414430893
"663","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Geminibasidium_donianum",248,1,1815106,0.0136631138897673
"664","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Geminibasidium_hirsutum",1271,16,1815106,0.0700234586850575
"665","Fungi","Basidiomycota","Microbotryomycetes","Heterogastridiales","Heterogastridiaceae","Heterogastridium","Heterogastridium_pycnidioideum",9,1,1815106,0.00049583881051575
"666","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Camptobasidiaceae","Camptobasidium","Camptobasidium_gelus",1939,3,1815106,0.10682571706556
"667","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriaceae","Yamadamyces","Yamadamyces_rosulatus",130,8,1815106,0.00716211615189416
"668","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium","Leucosporidium_krtinense",48,2,1815106,0.002644473656084
"669","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Fellozyma","Fellozyma_inositophila",67,4,1815106,0.00369124447828391
"670","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Hamamotoa","Hamamotoa_cerberi",51,4,1815106,0.00280975325958925
"671","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Hamamotoa","Hamamotoa_lignophila",6,1,1815106,0.0003305592070105
"672","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Slooffia","Slooffia_pilatii",6,1,1815106,0.0003305592070105
"673","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Slooffia","Slooffia_tsugae",103,4,1815106,0.00567459972034691
"674","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Yurkovia","Yurkovia_mendeliana",10,1,1815106,0.000550932011684166
"675","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Curvibasidium","Curvibasidium_cygneicollum",290,12,1815106,0.0159770283388408
"676","Fungi","Basidiomycota","Microbotryomycetes","Rosettozymales","Rosettozymaceae","Rosettozyma","Rosettozyma_motuoensis",48,2,1815106,0.002644473656084
"677","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodosporidiobolus","Rhodosporidiobolus_colostri",122,8,1815106,0.00672137054254683
"678","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae",77,2,1815106,0.00424217648996808
"679","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_toruloides",213,3,1815106,0.0117348518488727
"680","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces","Sporobolomyces_johnsonii",126,8,1815106,0.00694174334722049
"681","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Coleosporiaceae","Coleosporium","Coleosporium_tussilaginis",9,2,1815106,0.00049583881051575
"682","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Cystofilobasidiaceae","Cystofilobasidium","Cystofilobasidium_capitatum",75,5,1815106,0.00413199008763125
"683","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Itersonilia","Itersonilia_pannonica",29,3,1815106,0.00159770283388408
"684","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Krasilnikovozyma","Krasilnikovozyma_fibulata",13,2,1815106,0.000716211615189416
"685","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Krasilnikovozyma","Krasilnikovozyma_huempii",65,6,1815106,0.00358105807594708
"686","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Krasilnikovozyma","Krasilnikovozyma_tahquamenonensis",84,4,1815106,0.004627828898147
"687","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Tausonia","Tausonia_pullulans",47,3,1815106,0.00258938045491558
"688","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","Filobasidium_chernovii",17,2,1815106,0.000936584419863082
"689","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","Filobasidium_wieringae",8,1,1815106,0.000440745609347333
"690","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia_albida",24,1,1815106,0.001322236828042
"691","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia_diffluens",248,1,1815106,0.0136631138897673
"692","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia_globosa",1616,5,1815106,0.0890306130881612
"693","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia_randhawae",1755,8,1815106,0.0966885680505711
"694","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Piskurozyma","Piskurozyma_cylindrica",25,3,1815106,0.00137733002921042
"695","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Piskurozyma","Piskurozyma_silvicola",24,1,1815106,0.001322236828042
"696","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Piskurozyma","Piskurozyma_taiwanensis",91,5,1815106,0.00501348130632591
"697","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_fuscescens",7781,34,1815106,0.42868019829145
"698","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_terricola",32393,84,1815106,1.78463406544852
"699","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleraceae","Pseudotremella","Pseudotremella_allantoinivorans",5,2,1815106,0.000275466005842083
"700","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma_heimaeyensis",28,2,1815106,0.00154260963271567
"701","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma_psychrotolerans",15,1,1815106,0.000826398017526249
"702","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma_victoriae",80,4,1815106,0.00440745609347333
"703","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae","Cryptococcus","Cryptococcus_festucosus",223,7,1815106,0.0122857838605569
"704","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae","Cryptococcus","Cryptococcus_ramirezgomezianus",300,9,1815106,0.016527960350525
"705","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae","Cuniculitrema","Cuniculitrema_polymorpha",16,1,1815106,0.000881491218694666
"706","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Naemateliaceae","Naematelia","Naematelia_aurantia",49,3,1815106,0.00269956685725241
"707","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Phaeotremellaceae","Gelidatrema","Gelidatrema_spencermartinsiae",15,2,1815106,0.000826398017526249
"708","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Phaeotremellaceae","Phaeotremella","Phaeotremella_fagi",76,2,1815106,0.00418708328879966
"709","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema_frias",14,1,1815106,0.000771304816357833
"710","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema_laurentii",943,4,1815106,0.0519528887018169
"711","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema_terrestris",24,2,1815106,0.001322236828042
"712","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica",178159,84,1815106,9.81534962696393
"713","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Sugitazyma","Sugitazyma_miyagiana",15,1,1815106,0.000826398017526249
"714","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum","Apiotrichum_laibachii",38,2,1815106,0.00209354164439983
"715","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum","Apiotrichum_wieringae",158,5,1815106,0.00870472578460982
"716","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Pascua","Pascua_guehoae",32,2,1815106,0.00176298243738933
"717","Fungi","Basidiomycota","Tritirachiomycetes","Tritirachiales","Tritirachiaceae","Paratritirachium","Paratritirachium_curvibasidium",5,1,1815106,0.000275466005842083
