"","Treatuntreat_EP","Kingdom","Phylum","Class","Order","Family","Genus","Raw_Abundance","Prevalence","Relative_Abundance","Percentage"
"794","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma",248,2,0.010524379809347,0.026985589254736
"795","Treated","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Ostropales_fam_Incertae_sedis","Ostropales_gen_Incertae_sedis",465,6,0.0103197574861103,0.0264609166310522
"796","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Ampulloclitocybe",653,1,0.0102510164675594,0.0262846576091266
"797","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cyathicula",303,11,0.0100659216222921,0.0258100554417746
"798","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Dichostereum",448,13,0.0100463183660619,0.02575979068221
"799","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Microdochiaceae","Idriella",365,5,0.0100352860436157,0.0257315026759376
"800","Treated","Fungi","Kickxellomycota","Ramicandelaberomycetes","Ramicandelaberales","Ramicandelaberaceae","Ramicandelaber",489,11,0.00996575975137951,0.0255532301317424
"801","Treated","Fungi","Ascomycota","Sordariomycetes","Sordariales","Helminthosphaeriaceae","Spadicoides",324,9,0.00990243812636796,0.0253908669906871
"802","Treated","Fungi","Mortierellomycota","Mortierellomycota_cls_Incertae_sedis","Mortierellomycota_ord_Incertae_sedis","Mortierellomycota_fam_Incertae_sedis","Mortierellomycota_gen_Incertae_sedis",224,3,0.0096776221940813,0.0248144158822598
"803","Treated","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Verrucaria",650,3,0.009626119458809,0.0246823575866898
"804","Treated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Pseudoanungitea",194,8,0.00960474021787148,0.0246275390201833
"805","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Gibellulopsis",247,5,0.00952456851104975,0.0244219705411532
"806","Treated","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudeurotium",394,12,0.00949002250016234,0.0243333910260573
"807","Treated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus",373,4,0.0092681409360202,0.0237644639385133
"808","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Melanoctona",223,5,0.00909137809686447,0.0233112258893961
"809","Treated","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis",172,6,0.00903675164425087,0.0231711580621817
"810","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Pezizella",323,6,0.00897857294442889,0.023021981908792
"811","Treated","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Occultifur",164,1,0.00895098788341884,0.0229512509831252
"812","Treated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Penicillaginaceae","Penicillago",352,5,0.00861878616978559,0.022099451717399
"813","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Auriculariales_gen_Incertae_sedis",197,4,0.0086184225801913,0.022098519436388
"814","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara",223,9,0.00857347052158662,0.021983257747658
"815","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora",333,3,0.00850117694053895,0.0217978895911255
"816","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Discinaceae","Fischerula",94,2,0.00841538701988825,0.0215779154356109
"817","Treated","Fungi","Basidiomycota","Spiculogloeomycetes","Spiculogloeales","Spiculogloeales_fam_Incertae_sedis","Spiculogloeales_gen_Incertae_sedis",261,3,0.0084059031882934,0.021553597918701
"818","Treated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenales_fam_Incertae_sedis","Onygenales_gen_Incertae_sedis",373,5,0.00839610117575857,0.0215284645532271
"819","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Occultibambusaceae","Brunneofusispora",191,10,0.00833948831215264,0.021383303364494
"820","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma",354,14,0.00821071581019142,0.0210531174620293
"821","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Lycoperdon",295,15,0.00816959140530752,0.0209476702700193
"822","Treated","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiaceae","Lophium",185,5,0.00816119797884096,0.0209261486636948
"823","Treated","Fungi","Ascomycota","Sareomycetes","Sareales","Sareales_fam_Incertae_sedis","Sareales_gen_Incertae_sedis",421,6,0.00802881557778596,0.0205867066097076
"824","Treated","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Hyalorbilia",181,1,0.00788774131694775,0.0202249777357635
"825","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus",254,5,0.00784439032373922,0.0201138213429211
"826","Treated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Pseudosigmoidea",281,11,0.00776201533050474,0.0199026034115506
"827","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",280,4,0.00767262667253864,0.0196734017244581
"828","Treated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Venturia",302,3,0.00760013147515071,0.0194875166029506
"829","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Galerina",278,3,0.00755847791292118,0.0193807125972338
"830","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma",532,1,0.00754652746255107,0.0193500704167976
"831","Treated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryales","Microbotryales_fam_Incertae_sedis","Microbotryales_gen_Incertae_sedis",322,5,0.00732487626480187,0.0187817340123125
"832","Treated","Fungi","Basidiomycota","Cystobasidiomycetes","Sakaguchiales","Sakaguchiaceae","Sakaguchia",240,5,0.00728948722567585,0.0186909928863484
"833","Treated","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula",290,3,0.0072559203303191,0.0186049239238951
"834","Treated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon",214,11,0.00714917367170393,0.0183312145428306
"835","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Helminthosporium",198,2,0.00714728583884276,0.0183263739457507
"836","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Zygoascus",262,3,0.00706895853614056,0.0181255347080527
"837","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Sphaerostilbella",339,2,0.00706588283851545,0.0181176483038858
"838","Treated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",127,4,0.00685636953515477,0.0175804347055251
"839","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Ascovirgaria",178,10,0.00675179231998956,0.0173122879999732
"840","Treated","Fungi","Ascomycota","Lecanoromycetes","Lecanoromycetes_ord_Incertae_sedis","Micropeltidaceae","Micropeltidaceae_gen_Incertae_sedis",153,3,0.00665278557248643,0.017058424544837
"841","Treated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae","Cryptococcus",223,8,0.00662921225351803,0.0169979801372257
"842","Treated","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Pannariaceae","Pectenia",183,8,0.00655620335118741,0.0168107778235575
"843","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Tubaria",219,6,0.00641928385058758,0.0164597021809938
"844","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma",219,2,0.00635242427354739,0.0162882673680702
"845","Treated","Fungi","Monoblepharomycota","Monoblepharidomycetes","Monoblepharidales","Monoblepharidales_fam_Incertae_sedis","Monoblepharidales_gen_Incertae_sedis",111,6,0.00633663736476695,0.0162477881147871
"846","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia",446,1,0.00632660009078529,0.0162220515148341
"847","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Collybiopsis",200,1,0.00629861745346896,0.0161503011627409
"848","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis",270,5,0.00621114357942058,0.0159260091780015
"849","Treated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",189,3,0.00620050727931209,0.0158987366136207
"850","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora",249,9,0.00612414684254166,0.0157029406219017
"851","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Rhinocladiella",267,8,0.00605432386853061,0.0155239073552067
"852","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Pseudoplectania",219,6,0.00601932731372466,0.015434172599294
"853","Treated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellales_fam_Incertae_sedis","Tremellales_gen_Incertae_sedis",220,8,0.00601536183890933,0.0154240047151521
"854","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidiaceae_gen_Incertae_sedis",151,4,0.00601176297423729,0.0154147768570187
"855","Treated","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Piskurozyma",124,5,0.00600525746364405,0.0153980960606258
"856","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hebeloma",244,4,0.00600070389783903,0.0153864202508693
"857","Treated","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS05","GS05_fam_Incertae_sedis","GS05_gen_Incertae_sedis",172,5,0.00598201267866568,0.0153384940478607
"858","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cyphellaceae","Henningsomyces",227,4,0.00581944900862853,0.0149216641246885
"859","Treated","Fungi","Ascomycota","Orbiliomycetes","GS33","GS33_fam_Incertae_sedis","GS33_gen_Incertae_sedis",216,6,0.0057983428199283,0.0148675456921238
"860","Treated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Hamamotoa",245,4,0.005643987700897,0.0144717633356334
"861","Treated","Fungi","Ascomycota","Ascomycota_cls_Incertae_sedis","Ascomycota_ord_Incertae_sedis","Ascomycota_fam_Incertae_sedis","Ascomycota_gen_Incertae_sedis",135,2,0.0054382701079119,0.0139442823279792
"862","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Plectania",208,11,0.00537004005937568,0.0137693334855787
"863","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella",344,2,0.00529406249609317,0.0135745192207517
"864","Treated","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriaceae","Yamadamyces",160,6,0.00515610106815345,0.0132207719696242
"865","Treated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Slooffia",164,10,0.00506577342918651,0.0129891626389398
"866","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Pezicula",183,5,0.00506565305622018,0.0129888539903082
"867","Treated","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales","Tremellodendropsidales_fam_Incertae_sedis","Tremellodendropsidales_gen_Incertae_sedis",137,7,0.00505195544434785,0.0129537319085842
"868","Treated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossales_fam_Incertae_sedis","Geoglossales_gen_Incertae_sedis",114,1,0.00496796966923781,0.0127383837672764
"869","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metapochonia",205,6,0.00484678530411758,0.0124276546259425
"870","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Dermoloma",88,1,0.00480296910817596,0.0123153054055794
"871","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Phialophora",196,3,0.00478282593224003,0.0122636562365129
"872","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Pulvinula",110,2,0.00477375511336849,0.0122403977265859
"873","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Mollisia",139,8,0.00473485291901935,0.012140648510306
"874","Treated","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Sonoraphlyctidaceae","Sonoraphlyctis",52,2,0.00471823843689834,0.0120980472740983
"875","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Hyaloriaceae_gen_Incertae_sedis",150,6,0.00471233659381727,0.0120829143431212
"876","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Acidomelania",172,6,0.00467100488383228,0.0119769355995699
"877","Treated","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta",305,2,0.00455343073463854,0.0116754634221501
"878","Treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Clavariadelphus",82,1,0.00454999445122628,0.0116666524390417
"879","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Bartaliniaceae","Truncatella",237,5,0.00453013993036102,0.0116157434111821
"880","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella",154,4,0.0044637241231899,0.0114454464697177
"881","Treated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellales_fam_Incertae_sedis","Mortierellales_gen_Incertae_sedis",143,6,0.00435165795710644,0.011158097325914
"882","Treated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Udeniozyma",180,9,0.00434143033880894,0.0111318726636127
"883","Treated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Curvibasidium",172,7,0.00434120708011672,0.0111313002054275
"884","Treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gautieriaceae","Gautieria",124,4,0.00434011808377224,0.0111285079071083
"885","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Marjia",111,2,0.00427392499672299,0.0109587820428795
"886","Treated","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodosporidiobolus",133,8,0.00425571063901724,0.0109120785615827
"887","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella",116,5,0.00421928071926838,0.0108186685109446
"888","Treated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Cylindrosympodiaceae","Cylindrosympodium",210,3,0.00420737125020428,0.0107881314107802
"889","Treated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum",110,8,0.00419352543705351,0.0107526293257782
"890","Treated","Fungi","Basidiomycota","Tremellomycetes","Tremellomycetes_ord_Incertae_sedis","Tremellomycetes_fam_Incertae_sedis","Tremellomycetes_gen_Incertae_sedis",182,3,0.00418357094533704,0.0107271049880437
"891","Treated","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Krasilnikovozyma",123,9,0.00416954059385446,0.010691129727832
"892","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Melanommataceae_gen_Incertae_sedis",147,9,0.00415484265661541,0.0106534427092703
"893","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Lamprospora",107,3,0.00406583350692482,0.01042521412032
"894","Treated","Fungi","Basidiomycota","Microbotryomycetes","Rosettozymales","Rosettozymaceae","Rosettozyma",85,2,0.0039552818725594,0.0101417483911779
"895","Treated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinales_fam_Incertae_sedis","Sebacinales_gen_Incertae_sedis",110,5,0.00392457046369133,0.0100630011889521
"896","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Albatrellus",147,6,0.00390664445169744,0.0100170370556345
"897","Treated","Fungi","Olpidiomycota","Olpidiomycetes","Olpidiales","Olpidiaceae","Olpidiaceae_gen_Incertae_sedis",136,2,0.0038991949042407,0.00999793565189924
"898","Treated","Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Glonium",188,1,0.0038575180564675,0.00989107193966026
"899","Treated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Dothidea",254,3,0.00384759375083036,0.00986562500212912
"900","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Serpulaceae","Serpula",69,1,0.0038104705102717,0.00977043720582489
"901","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Xylaria",133,8,0.00380745844811745,0.00976271396953192
"902","Treated","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbiliaceae_gen_Incertae_sedis",89,5,0.00375817542956039,0.00963634725528307
"903","Treated","Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales","Pyxidiophoraceae","Pyxidiophora",68,1,0.00375524629997791,0.00962883666661003
"904","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Graphostromataceae","Biscogniauxia",145,5,0.00373938876403738,0.00958817631804456
"905","Treated","Fungi","Ascomycota","Dothideomycetes","Phaeotrichales","Phaeotrichaceae","Phaeotrichum",167,3,0.00369610450315858,0.00947719103373994
"906","Treated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Schizoporaceae_gen_Incertae_sedis",89,3,0.00344633513049058,0.00883675674484765
"907","Treated","Fungi","Calcarisporiellomycota","Calcarisporiellomycetes","Calcarisporiellales","Calcarisporiellaceae","Calcarisporiella",130,9,0.00340640965120662,0.00873438372104262
