"","YrSinceTrt_BR","Kingdom","Phylum","Class","Order","Family","Genus","Species","Abundance","Prevalence","Total_Abundance","Percentage"
"946","1 to 2","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae","Cuniculitrema","Cuniculitrema_polymorpha",16,1,1815106,0.000881491218694666
"947","1 to 2","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Naemateliaceae","Naematelia","Naematelia_aurantia",43,2,1815106,0.00236900765024191
"948","1 to 2","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Phaeotremellaceae","Gelidatrema","Gelidatrema_spencermartinsiae",15,2,1815106,0.000826398017526249
"949","1 to 2","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Phaeotremellaceae","Phaeotremella","Phaeotremella_fagi",52,1,1815106,0.00286484646075766
"950","1 to 2","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema_frias",14,1,1815106,0.000771304816357833
"951","1 to 2","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema_laurentii",936,3,1815106,0.051567236293638
"952","1 to 2","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema_terrestris",16,1,1815106,0.000881491218694666
"953","1 to 2","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica",59355,21,1815106,3.27005695535137
"954","1 to 2","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Sugitazyma","Sugitazyma_miyagiana",15,1,1815106,0.000826398017526249
"955","1 to 2","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum","Apiotrichum_wieringae",49,2,1815106,0.00269956685725241
"956","1 to 2","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Pascua","Pascua_guehoae",11,1,1815106,0.000606025212852583
"957","1 to 2","Fungi","Basidiomycota","Tritirachiomycetes","Tritirachiales","Tritirachiaceae","Tritirachium","Tritirachium_cinnamomeum",132,3,1815106,0.00727230255423099
"958","1 to 2","Fungi","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytridiaceae","Dendrochytridium","Dendrochytridium_crassum",71,2,1815106,0.00391161728295758
"959","1 to 2","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis","Rhizophlyctis_rosea",28,2,1815106,0.00154260963271567
"960","1 to 2","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces","Operculomyces_laminatus",313,2,1815106,0.0172441719657144
"961","1 to 2","Fungi","Entomophthoromycota","Entomophthoromycetes","Entomophthorales","Ancylistaceae","Conidiobolus","Conidiobolus_coronatus",9,1,1815106,0.00049583881051575
"962","1 to 2","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia","Dominikia_aurea",231,3,1815106,0.0127265294699042
"963","1 to 2","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_mosseae",11,1,1815106,0.000606025212852583
"964","1 to 2","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","Glomus_microcarpum",65,3,1815106,0.00358105807594708
"965","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Dissophora","Dissophora_globulifera",52,2,1815106,0.00286484646075766
"966","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Gryganskiella","Gryganskiella_cystojenkinii",1818,16,1815106,0.100159439724181
"967","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_amoeboidea",2969,10,1815106,0.163571714269029
"968","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_gamsii",2350,7,1815106,0.129469022745779
"969","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_hyalina",496,7,1815106,0.0273262277795346
"970","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_zychae",9,1,1815106,0.00049583881051575
"971","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Lunasporangiospora","Lunasporangiospora_selenospora",124,2,1815106,0.00683155694488366
"972","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_alliacea",259,2,1815106,0.0142691391026199
"973","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_ambigua",19,1,1815106,0.00104677082219992
"974","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_angusta",467,4,1815106,0.0257285249456506
"975","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_basiparvispora",2411,11,1815106,0.132829708017052
"976","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_bisporalis",112,3,1815106,0.00617043853086266
"977","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_calciphila",246,6,1815106,0.0135529274874305
"978","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_echinula",126,5,1815106,0.00694174334722049
"979","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_elongatula",117,4,1815106,0.00644590453670474
"980","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_fluviae",883,7,1815106,0.0486472966317119
"981","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_gemmifera",674,5,1815106,0.0371328175875128
"982","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_macrocystis",23,1,1815106,0.00126714362687358
"983","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_paraensis",4,1,1815106,0.000220372804673666
"984","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_pseudozygospora",870,14,1815106,0.0479310850165224
"985","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_pulchella",519,7,1815106,0.0285933714064082
"986","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_sarnyensis",5278,1,1815106,0.290781915766903
"987","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_simplex",54,1,1815106,0.0029750328630945
"988","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_tsukubaensis",22,2,1815106,0.00121205042570517
"989","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_humilis",28432,20,1815106,1.56640989562042
"990","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima",18080,19,1815106,0.996085077124972
"991","1 to 2","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Jimgerdemannia","Jimgerdemannia_lactiflua",55,1,1815106,0.00303012606426291
"992","1 to 2","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Backusellaceae","Backusella","Backusella_lamprospora",17,1,1815106,0.000936584419863082
"993","1 to 2","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia","Absidia_cylindrospora",125,4,1815106,0.00688665014605208
"994","1 to 2","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia","Absidia_glauca",69,3,1815106,0.00380143088062075
"995","1 to 2","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Lichtheimiaceae","Circinella","Circinella_lacrymispora",45,1,1815106,0.00247919405257875
"996","1 to 2","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_autotrophica",47,3,1815106,0.00258938045491558
"997","1 to 2","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_changbaiensis",6697,19,1815106,0.368959168224886
"998","1 to 2","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_dimorpha",19411,21,1815106,1.06941412788014
"999","1 to 2","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_isabellina",7071,18,1815106,0.389564025461874
"1000","1 to 2","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_ramanniana",552,10,1815106,0.030411447044966
"1001","3 to 4","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","Aureobasidium_pullulans",24,1,1815106,0.001322236828042
"1002","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraphaeosphaeria","Paraphaeosphaeria_sporulosa",45,1,1815106,0.00247919405257875
"1003","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Pleotrichocladium","Pleotrichocladium_opacum",60,4,1815106,0.003305592070105
"1004","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neopyrenochaetaceae","Neopyrenochaeta","Neopyrenochaeta_acicola",438,1,1815106,0.0241308221117665
"1005","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrograna","Nigrograna_obliqua",33,1,1815106,0.00181807563855775
"1006","3 to 4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraloratospora","Paraloratospora_gahniae",17,1,1815106,0.000936584419863082
"1007","3 to 4","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Sympodiella","Sympodiella_quercina",5,1,1815106,0.000275466005842083
"1008","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","Capronia_coronata",55,2,1815106,0.00303012606426291
"1009","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","Capronia_fungicola",6,1,1815106,0.0003305592070105
"1010","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_cabanerensis",363,1,1815106,0.0199988320241352
"1011","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_chaetospira",346,2,1815106,0.0190622476042721
"1012","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_humicola",48,1,1815106,0.002644473656084
"1013","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_minutissima",354,4,1815106,0.0195029932136195
"1014","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_potulentorum",7,1,1815106,0.000385652408178916
"1015","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_castellanii",11,1,1815106,0.000606025212852583
"1016","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_lignicola",58,2,1815106,0.00319540566776816
"1017","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_moniliae",20,1,1815106,0.00110186402336833
"1018","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_tremulae",725,3,1815106,0.039942570847102
"1019","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_xenobiotica",16,1,1815106,0.000881491218694666
"1020","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_inflatus",73,1,1815106,0.00402180368529441
"1021","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_canescens",849,1,1815106,0.0467741277919857
"1022","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_catalonicum",33,1,1815106,0.00181807563855775
"1023","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","Talaromyces_minioluteus",29,1,1815106,0.00159770283388408
"1024","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","Talaromyces_rugulosus",62,1,1815106,0.00341577847244183
"1025","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella_diversispora",1190,4,1815106,0.0655609093904158
"1026","3 to 4","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella_verticillata",206,2,1815106,0.0113491994406938
"1027","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cyathicula","Cyathicula_amenti",16,2,1815106,0.000881491218694666
"1028","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara","Chalara_hyalocuspica",38,1,1815106,0.00209354164439983
"1029","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leptodontidiaceae","Leptodontidium","Leptodontidium_trabinellum",233,3,1815106,0.0128367158722411
"1030","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron_chlamydosporicum",4199,4,1815106,0.231336351706181
"1031","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron_echinulatum",27,1,1815106,0.00148751643154725
"1032","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron_pilicola",339,1,1815106,0.0186765951960932
"1033","3 to 4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron_rhodogenum",102,1,1815106,0.00561950651917849
"1034","3 to 4","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Plectania","Plectania_melastoma",10,1,1815106,0.000550932011684166
"1035","3 to 4","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_maritima",18,2,1815106,0.000991677621031499
"1036","3 to 4","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kuraishia","Kuraishia_cidri",47,1,1815106,0.00258938045491558
"1037","3 to 4","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycopsidaceae","Saccharomycopsis","Saccharomycopsis_synnaedendra",6,1,1815106,0.0003305592070105
"1038","3 to 4","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chaetosphaeria","Chaetosphaeria_vermicularioides",17,1,1815106,0.000936584419863082
"1039","3 to 4","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Keithomyces","Keithomyces_carneus",122,3,1815106,0.00672137054254683
"1040","3 to 4","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium_brunneum",22,1,1815106,0.00121205042570517
"1041","3 to 4","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma_viride",40,1,1815106,0.00220372804673666
"1042","3 to 4","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Virgaria","Virgaria_nigra",5,1,1815106,0.000275466005842083
"1043","3 to 4","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina","Taphrina_inositophila",14,1,1815106,0.000771304816357833
"1044","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_vassiljevae",9,1,1815106,0.00049583881051575
"1045","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_russulaespermus",8,1,1815106,0.000440745609347333
"1046","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_viridiflavus",252,2,1815106,0.013883486694441
"1047","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_nemorosa",8,1,1815106,0.000440745609347333
"1048","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_nitidiuscula",414,1,1815106,0.0228085852837245
"1049","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_teraturgus",7,1,1815106,0.000385652408178916
"1050","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_whitei",7,1,1815106,0.000385652408178916
"1051","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Nematoctonus","Nematoctonus_pachysporus",27,1,1815106,0.00148751643154725
"1052","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_exilis",4,1,1815106,0.000220372804673666
"1053","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma","Hypholoma_fasciculare",10,2,1815106,0.000550932011684166
"1054","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Basidiodendron","Basidiodendron_walleynii",10,1,1815106,0.000550932011684166
"1055","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus_mendocinensis",28,1,1815106,0.00154260963271567
"1056","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus_zelleri",693,2,1815106,0.0381795884097127
"1057","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Coniophora","Coniophora_fusispora",5,1,1815106,0.000275466005842083
"1058","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Alpova","Alpova_concolor",1057,4,1815106,0.0582335136350164
"1059","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_hawkerae",350,2,1815106,0.0192826204089458
"1060","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_parksii",453,2,1815106,0.0249572201292927
"1061","3 to 4","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_rudus",95,1,1815106,0.00523385411099958
