"","Kingdom","Phylum","Class","Order","Family","Genus","Abundance","Prevalence","Total_Abundance","Percentage"
"400","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus",318,18,3169678,0.0100325648220419
"401","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Simocybe",79,5,3169678,0.00249236673251983
"402","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cyphellaceae","Henningsomyces",278,7,3169678,0.00877060698279131
"403","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cyphellaceae","Rectipilus",1065,8,3169678,0.0335996274700459
"404","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cystostereaceae","Crustomyces",30,2,3169678,0.000946468379437911
"405","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Alboleptonia",1656,1,3169678,0.0522450545449727
"406","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus",427,14,3169678,0.0134713999339996
"407","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma",1391,31,3169678,0.0438845838599378
"408","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Rhodocybe",210,10,3169678,0.00662527865606538
"409","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hebelomataceae","Hebelomataceae_gen_Incertae_sedis",6369,5,3169678,0.200935236954669
"410","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria",10459,19,3169678,0.329970426018037
"411","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Cuphophyllus",190,2,3169678,0.0059942997364401
"412","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Gliophorus",3452,6,3169678,0.108906961527322
"413","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe",5496,9,3169678,0.173393007113025
"414","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrophorus",20698,7,3169678,0.653000083920196
"415","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Alnicola",530,4,3169678,0.0167209413700698
"416","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Gymnopilus",280,14,3169678,0.00883370487475384
"417","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hebeloma",371,10,3169678,0.0117046589590488
"418","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster",4797,33,3169678,0.151340293872122
"419","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Phaeocollybia",11810,5,3169678,0.372593052038724
"420","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe",158083,77,3169678,4.98735202755611
"421","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inosperma",251,10,3169678,0.00791878544129719
"422","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Bovista",22,2,3169678,0.000694076811587802
"423","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Lycoperdon",650,29,3169678,0.0205068148878214
"424","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Fibulochlamys",964,4,3169678,0.0304131839259382
"425","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum",2943,26,3169678,0.0928485480228591
"426","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Tephrocybe",62,1,3169678,0.00195603465083835
"427","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","Mycopan",852,2,3169678,0.0268797019760367
"428","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena",10037,46,3169678,0.316656770813944
"429","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycenaceae_gen_Incertae_sedis",1018,6,3169678,0.0321168270089265
"430","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Collybiopsis",200,1,3169678,0.00630978919625274
"431","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Gymnopus",61,1,3169678,0.00192448570485709
"432","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Rhodocollybia",9,1,3169678,0.000283940513831373
"433","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Hohenbuehelia",4,1,3169678,0.000126195783925055
"434","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Nematoctonus",27,1,3169678,0.00085182154149412
"435","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus",1252,35,3169678,0.0394992803685422
"436","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Candolleomyces",18,2,3169678,0.000567881027662747
"437","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus",1722,28,3169678,0.0543272849797361
"438","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis",3342,5,3169678,0.105436577469383
"439","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Homophron",8,1,3169678,0.00025239156785011
"440","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Kauffmania",958,1,3169678,0.0302238902500506
"441","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella",6133,39,3169678,0.19348968570309
"442","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Schizophyllaceae","Schizophyllum",67,3,3169678,0.00211377938074467
"443","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Squamanitaceae","Cystoderma",27,2,3169678,0.00085182154149412
"444","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Squamanitaceae","Squamanita",10,2,3169678,0.000315489459812637
"445","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Stephanosporaceae","Cristinia",65,2,3169678,0.00205068148878214
"446","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Stephanosporaceae","Lindtneria",8,1,3169678,0.00025239156785011
"447","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Galerina",430,8,3169678,0.0135660467719434
"448","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma",2133,63,3169678,0.0672939017780355
"449","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Kuehneromyces",6,1,3169678,0.000189293675887582
"450","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota",453,11,3169678,0.0142916725295125
"451","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Tubaria",538,12,3169678,0.0169733329379199
"452","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Ampulloclitocybe",794,6,3169678,0.0250498631091234
"453","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Baeospora",6,1,3169678,0.000189293675887582
"454","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Bonomyces",10,1,3169678,0.000315489459812637
"455","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Clitocybe",18,1,3169678,0.000567881027662747
"456","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Dermoloma",88,1,3169678,0.00277630724635121
"457","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Fayodia",818,17,3169678,0.0258070378126737
"458","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hemimycena",1050,3,3169678,0.0331263932803269
"459","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hydropus",44,1,3169678,0.0013881536231756
"460","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Mycenella",48,2,3169678,0.00151434940710066
"461","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Myxomphalia",23,1,3169678,0.000725625757569065
"462","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Paralepista",74,6,3169678,0.00233462200261351
"463","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Tricholoma",4556,5,3169678,0.143736997890637
"464","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Typhulaceae","Macrotyphula",8,2,3169678,0.00025239156785011
"465","Fungi","Basidiomycota","Agaricomycetes","Agaricomycetes_ord_Incertae_sedis","Agaricomycetes_fam_Incertae_sedis","Agaricomycetes_gen_Incertae_sedis",137,6,3169678,0.00432220559943313
"466","Fungi","Basidiomycota","Agaricomycetes","Agaricomycetes_ord_Incertae_sedis","Xenasmataceae","Xenasmatella",303,7,3169678,0.0095593306323229
"467","Fungi","Basidiomycota","Agaricomycetes","Amylocorticiales","Amylocorticiaceae","Amyloathelia",10,2,3169678,0.000315489459812637
"468","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Atheliaceae","Athelia",18,1,3169678,0.000567881027662747
"469","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Atheliaceae","Atheliaceae_gen_Incertae_sedis",61,1,3169678,0.00192448570485709
"470","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Athelopsis",1995,20,3169678,0.0629401472326211
"471","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Byssocorticium",29117,26,3169678,0.918610660136455
"472","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Pilodermataceae","Piloderma",10603,30,3169678,0.334513474239339
"473","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema",424,6,3169678,0.0133767530960558
"474","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Tylospora",3385,4,3169678,0.106793182146578
"475","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Tylosporaceae_gen_Incertae_sedis",125,1,3169678,0.00394361824765796
"476","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariaceae","Auricularia",42,1,3169678,0.00132505573121308
"477","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Auriculariales_gen_Incertae_sedis",468,13,3169678,0.0147649067192314
"478","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Oliveonia",29,4,3169678,0.000914919433456648
"479","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Renatobasidium",165,3,3169678,0.00520557608690851
"480","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Basidiodendron",16,2,3169678,0.000504783135700219
"481","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Exidia",45,1,3169678,0.00141970256915687
"482","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Hyaloriaceae_gen_Incertae_sedis",424,17,3169678,0.0133767530960558
"483","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Protomerulius",118,3,3169678,0.00372277562578912
"484","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Stypella",24,1,3169678,0.000757174703550329
"485","Fungi","Basidiomycota","Agaricomycetes","Boletales","Astraeaceae","Astraeus",2189,2,3169678,0.0690606427529863
"486","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Boletaceae_gen_Incertae_sedis",4601,6,3169678,0.145156700459794
"487","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Boletus",233,1,3169678,0.00735090441363444
"488","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Tylopilus",70,1,3169678,0.00220842621868846
"489","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus",19682,45,3169678,0.620946354803232
"490","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomus",90,3,3169678,0.00283940513831373
"491","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Chalciporus",107,7,3169678,0.00337573721999522
"492","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Leucogyrophana",33,2,3169678,0.0010411152173817
"493","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Coniophora",464,10,3169678,0.0146387109353064
"494","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Meruliporia",30,2,3169678,0.000946468379437911
"495","Fungi","Basidiomycota","Agaricomycetes","Boletales","Gomphidiaceae","Gomphidius",14,2,3169678,0.000441685243737692
"496","Fungi","Basidiomycota","Agaricomycetes","Boletales","Hygrophoropsidaceae","Hygrophoropsis",505,10,3169678,0.0159322177205382
"497","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Alpova",31436,67,3169678,0.991772665867006
"498","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster",47248,74,3169678,1.49062459972275
"499","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogastraceae_gen_Incertae_sedis",176,4,3169678,0.00555261449270241
"500","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon",100146,82,3169678,3.15950074423964
"501","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma",532,1,3169678,0.0167840392620323
"502","Fungi","Basidiomycota","Agaricomycetes","Boletales","Serpulaceae","Serpula",69,1,3169678,0.0021768772727072
"503","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae","Suillus",94,6,3169678,0.00296560092223879
"504","Fungi","Basidiomycota","Agaricomycetes","Boletales","Truncocolumellaceae","Truncocolumella",825,26,3169678,0.0260278804345426
"505","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium",5643,14,3169678,0.178030702172271
"506","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellaceae","Craterellus",117,4,3169678,0.00369122667980785
"507","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidiaceae_gen_Incertae_sedis",320,7,3169678,0.0100956627140044
"508","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium",4415,31,3169678,0.139288596507279
"509","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Rhizoctonia",14,1,3169678,0.000441685243737692
"510","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae","Clavulinaceae_gen_Incertae_sedis",28,1,3169678,0.000883370487475384
"511","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina",38274,28,3169678,1.20750435848689
"512","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Hydnum",4972,3,3169678,0.156861359418843
"513","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Membranomyces",6107,2,3169678,0.192669413107577
"514","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Minimedusa",33,1,3169678,0.0010411152173817
"515","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema",1867,28,3169678,0.0589018821470194
"516","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Marchandiomyces",20,1,3169678,0.000630978919625274
"517","Fungi","Basidiomycota","Agaricomycetes","GS28","GS28_fam_Incertae_sedis","GS28_gen_Incertae_sedis",17,2,3169678,0.000536332081681483
"518","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum",1707,20,3169678,0.0538540507900172
"519","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Nidulariopsis",361,4,3169678,0.0113891694992362
"520","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Radiigera",1921,61,3169678,0.0606055252300076
"521","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastrales_fam_Incertae_sedis","Geastrales_gen_Incertae_sedis",5894,50,3169678,0.185949487613568
"522","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gautieriaceae","Gautieria",1383,14,3169678,0.0436321922920877
"523","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Clavariadelphus",568,3,3169678,0.0179198013173578
"524","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Gomphus",88,1,3169678,0.00277630724635121
"525","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria",1927,14,3169678,0.0607948189058952
"526","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Lentariaceae","Kavinia",14,1,3169678,0.000441685243737692
"527","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",33,1,3169678,0.0010411152173817
"528","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltriciella",446,10,3169678,0.0140708299076436
"529","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Fomitiporella",11,1,3169678,0.000347038405793901
"530","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Hymenochaete",19,2,3169678,0.00059942997364401
"531","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetales_fam_Incertae_sedis","Hymenochaetales_gen_Incertae_sedis",256,6,3169678,0.00807653017120351
"532","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetales_fam_Incertae_sedis","Skvortzovia",7,1,3169678,0.000220842621868846
"533","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetales_fam_Incertae_sedis","Trichaptum",6,1,3169678,0.000189293675887582
"534","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Rickenellaceae","Peniophorella",6,1,3169678,0.000189293675887582
"535","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Rickenellaceae","Resinicium",66,1,3169678,0.0020822304347634
"536","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Hyphodontia",80,3,3169678,0.0025239156785011
"537","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Schizoporaceae_gen_Incertae_sedis",254,6,3169678,0.00801343227924098
"538","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon",357,22,3169678,0.0112629737153111
"539","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae","Hysterangium",1129,32,3169678,0.0356187600128467
"540","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Trappeaceae","Restingomyces",462,4,3169678,0.0145756130433438
"541","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Cinereomyces",33,3,3169678,0.0010411152173817
"542","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Fomitopsis",7,1,3169678,0.000220842621868846
"543","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Jahnoporus",11,2,3169678,0.000347038405793901
"544","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Obba",62,2,3169678,0.00195603465083835
"545","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Postia",41,7,3169678,0.00129350678523181
"546","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Spongiporus",117,2,3169678,0.00369122667980785
"547","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma",6340,72,3169678,0.200020317521212
"548","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae","Hyphoderma",19,1,3169678,0.00059942997364401
"549","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia",1777,8,3169678,0.0560624770087056
"550","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae","Physisporinus",27,3,3169678,0.00085182154149412
"551","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Mycoacia",43,1,3169678,0.00135660467719434
"552","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Bjerkandera",344,3,3169678,0.0108528374175547
"553","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Phaeophlebiopsis",69,1,3169678,0.0021768772727072
"554","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Phanerochaete",10,1,3169678,0.000315489459812637
"555","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Abortiporus",517,2,3169678,0.0163108050723133
"556","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium",10323,22,3169678,0.325679769364585
"557","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Cyanosporus",16,2,3169678,0.000504783135700219
"558","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Picipes",24,1,3169678,0.000757174703550329
"559","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Polyporus",45,1,3169678,0.00141970256915687
"560","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes",11,1,3169678,0.000347038405793901
"561","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporales_fam_Incertae_sedis","Fuscopostia",9,1,3169678,0.000283940513831373
"562","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporales_fam_Incertae_sedis","Polyporales_gen_Incertae_sedis",145,2,3169678,0.00457459716728324
